"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","25","환불 계좌 관리 확인","","2026-07-10","failed","2026-07-10","","","",""
"","18453","기프티쇼 > 상품 > 상세정보 탭 노출 확인","","2026-07-10","passed","2026-07-10","","","",""
"","14720","상품 > 상품평 탭 노출 확인","","2026-07-13","passed","2026-07-13","","","",""
"","891","최근 본 상품 확인","","2026-07-13","passed","2026-07-13","","","",""
"","17","회원 정보 수정 확인","","2026-07-10","failed","2026-07-10","","","",""
"","915","잔액형 상품권 내역 확인","","2026-07-14","passed","2026-07-14","","","",""
"","830","방송 알림 설정 확인","","2026-07-13","passed","2026-07-13","","","",""
"","871","공지 사항 확인","","2026-07-10","passed","2026-07-10","","","",""
"","15159","상품 추천구좌 상품 및 페이지 이동 확인","","2026-07-10","passed","2026-07-10","","","",""
"","19","최근 본 상품 확인","","2026-07-10","failed","2026-07-10","","","",""
"","22386","ON AIR > 바로구매 > 구매하기 주문서 페이지 이동 확인","","2026-07-10","passed","2026-07-10","","","",""
"","20916","기프티쇼 > 상품 > 좋아요 추가 및 삭제 확인","","2026-07-13","passed","2026-07-13","","","",""
"","17574","기프티쇼 > 상품 > 상세정보 탭 노출 확인","","2026-07-13","passed","2026-07-13","","","",""
"","12639","ON AIR > VOD 영상 재생 확인","","2026-07-10","failed","2026-07-10","","","",""
"","16","독바 > ON AIR > 바로구매 > 구매하기 주문서 페이지 이동 확인","","2026-07-10","failed","2026-07-10","","","",""
"","20272","ON AIR > 바로구매 > 선물하기 주문서 페이지 이동 확인","","2026-07-13","passed","2026-07-13","","","",""
"","21863","ON AIR > 바로구매 > 장바구니 상품 추가 확인","","2026-07-13","passed","2026-07-13","","","",""
"","17605","카테고리 정상 노출 및 필터 기능 확인","","2026-07-13","passed","2026-07-13","","","",""
"","852","알파포인트 확인","","2026-07-10","passed","2026-07-10","","","",""
"","23006","기프티쇼 카테고리 및 필터 기능 확인","","2026-07-10","passed","2026-07-10","","","",""
"","20786","상품 > 구매하기 주문서 페이지 이동 확인","","2026-07-10","passed","2026-07-10","","","",""
"","890","공지 사항 확인","","2026-07-13","passed","2026-07-13","","","",""
"","11903","혜택/이벤트 > 이달의 선물 페이지 이동 확인","","2026-07-13","passed","2026-07-13","","","",""
"","846","환불 계좌 관리 확인","","2026-07-14","passed","2026-07-14","","","",""
"","8365","상품 > 상품문의 탭 노출 확인","","2026-07-14","passed","2026-07-14","","","",""
"","17670","기프티쇼 > 상품 > 상세정보 탭 노출 확인","","2026-07-10","passed","2026-07-10","","","",""
"","1436","배송지 관리 확인","","2026-07-10","passed","2026-07-10","","","",""
"","845","알파포인트 확인","","2026-07-13","passed","2026-07-13","","","",""
"","17973","기프티쇼 > 상품 > 선물하기 주문서 이동 확인","","2026-07-13","passed","2026-07-13","","","",""
"","17814","카테고리 정상 노출 및 필터 기능 확인","","2026-07-14","passed","2026-07-14","","","",""
"","11952","혜택/이벤트 > 신규가입 혜택 페이지 이동 확인","","2026-07-13","passed","2026-07-13","","","",""
"","43261","GNB 메뉴별 화면 확인","","2026-07-10","failed","2026-07-10","","","",""
"","837","알파포인트 확인","","2026-07-14","passed","2026-07-14","","","",""
"","1431","상품평 확인","","2026-07-14","passed","2026-07-14","","","",""
"","14664","독바 > ON AIR > 바로구매 > 선물하기 주문서 페이지 이동 확인","","2026-07-13","passed","2026-07-13","","","",""
"","1011","1:1 문의하기 확인","","2026-07-13","passed","2026-07-13","","","",""
"","21749","ON AIR > 바로구매 > 장바구니 상품 추가 확인","","2026-07-10","passed","2026-07-10","","","",""
"","862","연락처 관리 확인","","2026-07-13","passed","2026-07-13","","","",""
"","19305","ON AIR > 바로구매 > 구매하기 주문서 페이지 이동 확인","","2026-07-10","passed","2026-07-10","","","",""
"","21347","카테고리 정상 노출 및 필터 기능 확인","","2026-07-10","passed","2026-07-10","","","",""
"","1148","선물 메시지 관리 확인","","2026-07-10","passed","2026-07-10","","","",""
"","17390","기프티쇼 > 상품 > 구매정보 탭 노출 확인","","2026-07-13","passed","2026-07-13","","","",""
"","15448","편성표 > 방송알림 신청 및 등록 완료 확인","","2026-07-13","passed","2026-07-13","","","",""
"","774","선물 메시지 관리 확인","","2026-07-14","passed","2026-07-14","","","",""
"","7","임의 상품 상세 > 구매하기 > 일반 계정 로그인 확인","","2026-07-13","failed","2026-07-13","","","",""
"","898","이용권등록 확인","","2026-07-13","passed","2026-07-13","","","",""
"","42431","임의 상품 상세 > 구매하기 > 일반 계정 로그인 확인","","2026-07-14","passed","2026-07-14","","","",""
"","20421","상품 > 선물하기 주문서 페이지 이동 확인","","2026-07-13","passed","2026-07-13","","","",""
"","20874","기프티쇼 > 상품 > 좋아요 추가 및 삭제 확인","","2026-07-13","passed","2026-07-13","","","",""
"","16988","상품 추천구좌 상품 및 페이지 이동 확인","","2026-07-10","passed","2026-07-10","","","",""
"","18626","상품 > 좋아요 추가 및 삭제 확인","","2026-07-13","passed","2026-07-13","","","",""
"","19109","기프티쇼 검색 후 상품 상세 페이지 이동 확인","","2026-07-13","passed","2026-07-13","","","",""
"","27615","ON AIR > 바로구매 > 장바구니 상품 추가 확인","","2026-07-10","passed","2026-07-10","","","",""
"","8","기프티쇼 > 상품 > 나에게 보내기 주문서 이동 확인","","2026-07-10","failed","2026-07-10","","","",""
"","14154","검색 후 상품 상세 페이지 이동 확인","","2026-07-10","passed","2026-07-10","","","",""
"","11463","최근 본 상품 추천구좌 상품 및 페이지 이동 확인","","2026-07-13","passed","2026-07-13","","","",""
"","847","공지 사항 확인","","2026-07-14","passed","2026-07-14","","","",""
"","785","연락처 관리 확인","","2026-07-10","passed","2026-07-10","","","",""
"","560","기프티쇼 > 상품 > 선물하기 > 결제 진행 및 상품 결제 페이지 이동 확인","","2026-07-10","passed","2026-07-10","","","",""
"","27305","상품 > 선물하기 주문서 페이지 이동 확인","","2026-07-10","passed","2026-07-10","","","",""
"","11754","혜택/이벤트 > 이달의 선물 페이지 이동 확인","","2026-07-13","passed","2026-07-13","","","",""
"","18","이용권등록 확인","","2026-07-10","failed","2026-07-10","","","",""
"","44275","일반 계정 로그인 확인","","2026-07-13","passed","2026-07-13","","","",""
"","1488","취소/교환/반품 내역 확인","","2026-07-13","passed","2026-07-13","","","",""
"","18371","카테고리 추천구좌 상품 및 페이지 이동 확인","","2026-07-10","passed","2026-07-10","","","",""
"","800","자주하는 질문 확인","","2026-07-13","passed","2026-07-13","","","",""
"","1025","연락처 관리 확인","","2026-07-13","passed","2026-07-13","","","",""
"","10741","독바 > ON AIR > 바로구매 > 구매하기 주문서 페이지 이동 확인","","2026-07-13","passed","2026-07-13","","","",""
"","20410","상품(선택 후 뒤로가기) 추천구좌 상품 및 페이지 이동 확인","","2026-07-13","passed","2026-07-13","","","",""
"","11913","편성표 > TV/TV+ 탭 > 지금 방송 중 상품 확인","","2026-07-14","passed","2026-07-14","","","",""
"","14967","상품 > 상품평 탭 노출 확인","","2026-07-14","passed","2026-07-14","","","",""
"","18","기프티쇼 > 상품 > 선물하기 > 기프티쇼 대표 번호로 보내기 확인","","2026-07-10","failed","2026-07-10","","","",""
"","11133","ON AIR > 현재 방송 중인 상품 정보 노출 확인","","2026-07-13","passed","2026-07-13","","","",""
"","11692","혜택/이벤트 > 이달의 선물 페이지 이동 확인","","2026-07-10","passed","2026-07-10","","","",""
"","26299","ON AIR > 바로구매 > 선물하기 주문서 페이지 이동 확인","","2026-07-13","passed","2026-07-13","","","",""
"","1447","혜택 관리 확인","","2026-07-13","passed","2026-07-13","","","",""
"","11863","혜택/이벤트 > 멤버십 혜택 페이지 이동 확인","","2026-07-13","passed","2026-07-13","","","",""
"","14079","독바 > ON AIR > 바로구매 > 구매하기 주문서 페이지 이동 확인","","2026-07-14","passed","2026-07-14","","","",""
"","11271","기프티쇼 > 상품 > 나에게 보내기 주문서 이동 확인","","2026-07-13","passed","2026-07-13","","","",""
"","973","좋아요 확인","","2026-07-13","passed","2026-07-13","","","",""
"","2204","잔액형 상품권 내역 확인","","2026-07-10","passed","2026-07-10","","","",""
"","844","기프티쇼 선물함 확인","","2026-07-13","passed","2026-07-13","","","",""
"","11914","ON AIR > VOD 영상 재생 확인","","2026-07-10","passed","2026-07-10","","","",""
"","734","1:1 문의하기 확인","","2026-07-10","passed","2026-07-10","","","",""
"","876","선물 메시지 관리 확인","","2026-07-10","passed","2026-07-10","","","",""
"","11668","편성표 > TV/TV+ 탭 > 지금 방송 중 상품 확인","","2026-07-13","passed","2026-07-13","","","",""
"","20507","상품 > 좋아요 추가 및 삭제 확인","","2026-07-10","passed","2026-07-10","","","",""
"","14309","독바 > ON AIR > 바로구매 > 구매하기 주문서 페이지 이동 확인","","2026-07-13","passed","2026-07-13","","","",""
"","14687","상품 > 상세정보 탭 노출 확인","","2026-07-13","passed","2026-07-13","","","",""
"","11472","편성표 > TV/TV+ 탭 > 지금 방송 중 상품 확인","","2026-07-10","passed","2026-07-10","","","",""
"","8","독바 > ON AIR > 바로구매 > 장바구니 상품 추가 확인","","2026-07-10","failed","2026-07-10","","","",""
"","17725","기프티쇼 > 상품 > 나에게 보내기 주문서 이동 확인","","2026-07-13","passed","2026-07-13","","","",""
"","15","문의 내역 확인","","2026-07-10","failed","2026-07-10","","","",""
"","21857","회원 정보 수정 확인","","2026-07-13","passed","2026-07-13","","","",""
"","18288","기프티쇼 > 상품 > 나에게 보내기 주문서 이동 확인","","2026-07-13","passed","2026-07-13","","","",""
"","216","기프티쇼 > 상품 > 선물하기 > 받는 사람 확인","","2026-07-13","passed","2026-07-13","","","",""
"","418","기프티쇼 > 상품 > 선물하기 > 결제 진행 및 상품 결제 페이지 이동 확인","","2026-07-13","passed","2026-07-13","","","",""
"","16516","카테고리 추천구좌 상품 및 페이지 이동 확인","","2026-07-13","passed","2026-07-13","","","",""
"","17450","기프티쇼 > 상품 > 상세정보 탭 노출 확인","","2026-07-13","passed","2026-07-13","","","",""
"","11832","혜택/이벤트 > 멤버십 혜택 페이지 이동 확인","","2026-07-13","passed","2026-07-13","","","",""
"","1376","혜택 관리 확인","","2026-07-10","passed","2026-07-10","","","",""
"","20185","상품 > 구매하기 주문서 페이지 이동 확인","","2026-07-13","passed","2026-07-13","","","",""
"","824","알파포인트 확인","","2026-07-13","passed","2026-07-13","","","",""
"","901","환불 계좌 관리 확인","","2026-07-10","passed","2026-07-10","","","",""
"","17903","기프티쇼 > 상품 > 선물하기 주문서 이동 확인","","2026-07-13","passed","2026-07-13","","","",""
"","41745","임의 상품 상세 > 구매하기 > 일반 계정 로그인 확인","","2026-07-13","passed","2026-07-13","","","",""
"","14664","상품 추천구좌 상품 및 페이지 이동 확인","","2026-07-13","passed","2026-07-13","","","",""
"","1052","기프티쇼 > 상품 > 선물하기 > 내 번호로 보내기 확인","","2026-07-14","passed","2026-07-14","","","",""
"","47198","일반 계정 로그인 확인","","2026-07-10","passed","2026-07-10","","","",""
"","48923","임의 상품 상세 > 구매하기 > 일반 계정 로그인 확인","","2026-07-10","passed","2026-07-10","","","",""
"","21","알파포인트 확인","","2026-07-10","failed","2026-07-10","","","",""
"","16","상품평 확인","","2026-07-10","failed","2026-07-10","","","",""
"","18474","GNB 메뉴별 화면 확인","","2026-07-10","passed","2026-07-10","","","",""
"","814","장바구니 확인","","2026-07-13","passed","2026-07-13","","","",""
"","5934","혜택/이벤트 > 멤버십 혜택 페이지 이동 확인","","2026-07-14","passed","2026-07-14","","","",""
"","787","자주하는 질문 확인","","2026-07-10","passed","2026-07-10","","","",""
"","12489","주문 내역 확인","","2026-07-13","passed","2026-07-13","","","",""
"","215","기프티쇼 > 상품 > 선물하기 > 받는 사람 확인","","2026-07-14","passed","2026-07-14","","","",""
"","15738","묶음 배송 추천구좌 상품 및 페이지 이동 확인","","2026-07-13","passed","2026-07-13","","","",""
"","8160","상품 > 상세정보 탭 노출 확인","","2026-07-13","passed","2026-07-13","","","",""
"","795","선물 메시지 관리 확인","","2026-07-13","passed","2026-07-13","","","",""
"","16087","편성표 > 방송알림 신청 및 등록 완료 확인","","2026-07-14","passed","2026-07-14","","","",""
"","18944","GNB 메뉴별 화면 확인","","2026-07-13","passed","2026-07-13","","","",""
"","18242","기프티쇼 > 상품 > 선물하기 주문서 이동 확인","","2026-07-10","passed","2026-07-10","","","",""
"","9875","검색 후 상품 상세 페이지 이동 확인","","2026-07-14","passed","2026-07-14","","","",""
"","10396","기프티쇼 > 상품 > 구매정보 탭 노출 확인","","2026-07-10","passed","2026-07-10","","","",""
"","17063","ON AIR > 바로구매 > 장바구니 상품 추가 확인","","2026-07-13","passed","2026-07-13","","","",""
"","16","자주하는 질문 확인","","2026-07-10","failed","2026-07-10","","","",""
"","116","기프티쇼 > 상품 > 선물하기 > 내 번호로 보내기 확인","","2026-07-13","passed","2026-07-13","","","",""
"","11570","기프티쇼 > 상품 > 나에게 보내기 주문서 이동 확인","","2026-07-10","passed","2026-07-10","","","",""
"","762","연락처 관리 확인","","2026-07-13","passed","2026-07-13","","","",""
"","15328","독바 > ON AIR > 바로구매 > 장바구니 상품 추가 확인","","2026-07-10","passed","2026-07-10","","","",""
"","17","연락처 관리 확인","","2026-07-10","failed","2026-07-10","","","",""
"","13709","최근 본 상품 추천구좌 상품 및 페이지 이동 확인","","2026-07-10","passed","2026-07-10","","","",""
"","21860","회원 정보 수정 확인","","2026-07-13","passed","2026-07-13","","","",""
"","20825","기프티쇼 > 상품 > 좋아요 추가 및 삭제 확인","","2026-07-10","passed","2026-07-10","","","",""
"","11628","편성표 > TV/TV+ 탭 > 지금 방송 중 상품 확인","","2026-07-13","passed","2026-07-13","","","",""
"","203","기프티쇼 > 상품 > 선물하기 > 내 번호로 보내기 확인","","2026-07-10","passed","2026-07-10","","","",""
"","16180","묶음 배송 추천구좌 상품 및 페이지 이동 확인","","2026-07-13","passed","2026-07-13","","","",""
"","12216","주문 내역 확인","","2026-07-14","passed","2026-07-14","","","",""
"","14775","상품 > 상품문의 탭 노출 확인","","2026-07-13","passed","2026-07-13","","","",""
"","509","기프티쇼 > 상품 > 선물하기 > 결제 진행 및 상품 결제 페이지 이동 확인","","2026-07-13","passed","2026-07-13","","","",""
"","759","장바구니 확인","","2026-07-10","passed","2026-07-10","","","",""
"","877","1:1 문의하기 확인","","2026-07-14","passed","2026-07-14","","","",""
"","16315","검색 후 상품 상세 페이지 이동 확인","","2026-07-10","passed","2026-07-10","","","",""
"","1269","상품평 확인","","2026-07-10","passed","2026-07-10","","","",""
"","197","기프티쇼 > 상품 > 선물하기 > 받는 사람 확인","","2026-07-13","passed","2026-07-13","","","",""
"","42","기프티쇼 GNB 메뉴별 화면 노출 확인","","2026-07-10","failed","2026-07-10","","","",""
"","13648","독바 > ON AIR > 바로구매 > 선물하기 주문서 페이지 이동 확인","","2026-07-10","passed","2026-07-10","","","",""
"","801","간편 로그인 연결 확인","","2026-07-13","passed","2026-07-13","","","",""
"","16462","상품 > 구매정보 탭 노출 확인","","2026-07-10","passed","2026-07-10","","","",""
"","14634","상품 > 상세정보 탭 노출 확인","","2026-07-10","passed","2026-07-10","","","",""
"","29730","상품 > 장바구니 상품 추가 확인","","2026-07-10","passed","2026-07-10","","","",""
"","14731","상품 > 구매정보 탭 노출 확인","","2026-07-13","passed","2026-07-13","","","",""
"","20159","상품 > 구매하기 주문서 페이지 이동 확인","","2026-07-13","passed","2026-07-13","","","",""
"","750","문의 내역 확인","","2026-07-13","passed","2026-07-13","","","",""
"","873","잔액형 상품권 내역 확인","","2026-07-13","passed","2026-07-13","","","",""
"","17640","묶음 배송 추천구좌 상품 및 페이지 이동 확인","","2026-07-10","passed","2026-07-10","","","",""
"","1410","취소/교환/반품 내역 확인","","2026-07-13","passed","2026-07-13","","","",""
"","17","간편 로그인 연결 확인","","2026-07-10","failed","2026-07-10","","","",""
"","853","잔액형 상품권 내역 확인","","2026-07-13","passed","2026-07-13","","","",""
"","17692","독바 > ON AIR > 바로구매 > 선물하기 주문서 페이지 이동 확인","","2026-07-13","passed","2026-07-13","","","",""
"","14657","상품 > 상품평 탭 노출 확인","","2026-07-13","passed","2026-07-13","","","",""
"","14653","상품 > 상품평 탭 노출 확인","","2026-07-13","passed","2026-07-13","","","",""
"","875","거래 증빙 서류 신청/조회 확인","","2026-07-14","passed","2026-07-14","","","",""
